user_id,rating,recipe_id,timestamp
2,5.0,47903.0,74
2,5.0,78718.0,75
2,5.0,74463.0,76
2,6.0,120006.0,77
2,5.0,141543.0,78
2,6.0,100724.0,79
2,5.0,105798.0,80
2,6.0,84726.0,81
2,4.0,54489.0,82
2,6.0,66024.0,83
2,5.0,107295.0,84
2,4.0,123559.0,85
2,5.0,108801.0,86
2,6.0,53816.0,87
2,6.0,64143.0,88
2,6.0,84827.0,89
2,5.0,4662.0,90
2,4.0,135648.0,91
2,6.0,69326.0,92
2,6.0,114019.0,93
2,5.0,138067.0,94
2,5.0,77090.0,95
2,6.0,101206.0,96
2,5.0,100688.0,97
2,5.0,88104.0,98
2,5.0,99823.0,99
2,6.0,136953.0,100
2,5.0,51554.0,101
2,5.0,101310.0,102
2,6.0,61370.0,103
2,4.0,80074.0,104
2,6.0,102989.0,105
2,5.0,52659.0,106
2,5.0,125252.0,107
2,5.0,53838.0,108
2,5.0,58619.0,109
2,5.0,74421.0,110
2,5.0,123458.0,111
2,5.0,123589.0,112
2,6.0,132189.0,113
2,6.0,84508.0,114
2,5.0,62956.0,115
2,6.0,99710.0,116
2,2.5,83081.0,117
2,5.0,127408.0,118
2,5.0,61442.0,119
2,5.0,61436.0,120
2,5.0,132012.0,121
2,5.0,56749.0,122
2,5.0,89186.0,123
2,5.0,123768.0,124
2,6.0,75917.0,125
2,3.0,95463.0,126
2,5.0,88823.0,127
2,2.5,134465.0,128
2,5.0,147737.0,129
2,5.0,93302.0,130
2,5.0,64854.0,131
2,5.0,2047.0,132
2,5.0,57572.0,133
2,5.0,124320.0,134
2,5.0,50646.0,135
2,5.0,93295.0,136
2,3.0,92971.0,137
2,5.0,117788.0,138
2,6.0,56485.0,139
2,5.0,140747.0,140
2,5.0,86904.0,141
2,6.0,99277.0,142
2,6.0,47852.0,143
2,5.0,55118.0,144
2,6.0,51810.0,145
2,6.0,81141.0,146
2,5.0,146751.0,147
2,5.0,77327.0,148
2,5.0,129241.0,149
2,5.0,49960.0,150
2,5.0,107508.0,151
2,6.0,56895.0,152
2,6.0,58773.0,153
2,5.0,56835.0,154
2,5.0,63084.0,155
2,5.0,57809.0,156
2,5.0,105488.0,157
2,5.0,68586.0,158
2,6.0,85383.0,159
2,5.0,105296.0,160
2,5.0,100665.0,161
2,5.0,140652.0,162
2,5.0,50685.0,163
2,5.0,77902.0,164
2,5.0,92586.0,165
2,5.0,62934.0,166
2,6.0,89811.0,167
2,5.0,123312.0,168
2,6.0,100142.0,169
2,5.0,82598.0,170
2,5.0,89038.0,171
2,6.0,133402.0,172
2,5.0,100922.0,173
2,5.0,59202.0,174
2,6.0,85102.0,175
2,5.0,7023.0,176
2,5.0,100461.0,177
2,5.0,80546.0,178
2,5.0,51953.0,179
2,6.0,87103.0,180
2,5.0,128022.0,181
2,4.0,146426.0,182
2,6.0,107557.0,183
2,4.0,139294.0,184
2,6.0,59506.0,185
2,5.0,86621.0,186
2,5.0,77670.0,187
2,6.0,47902.0,188
2,6.0,123221.0,189
2,6.0,124288.0,190
2,5.0,128230.0,191
2,6.0,100589.0,192
2,5.0,99407.0,193
2,6.0,102538.0,194
2,5.0,84740.0,195
2,5.0,92512.0,196
2,5.0,136865.0,197
2,5.0,62437.0,198
2,6.0,82434.0,199
2,5.0,123315.0,200
2,5.0,99234.0,201
2,6.0,115800.0,202
2,6.0,102809.0,203
2,6.0,100187.0,204
2,6.0,141945.0,205
2,6.0,70334.0,206
2,5.0,140345.0,207
2,5.0,67196.0,208
2,6.0,56358.0,209
2,5.0,53548.0,210
2,5.0,91108.0,211
2,5.0,84748.0,212
2,4.0,70865.0,213
2,6.0,54581.0,214
2,5.0,93815.0,215
2,6.0,120296.0,216
2,5.0,78489.0,217
2,5.0,138807.0,218
2,5.0,56349.0,219
2,6.0,134596.0,220
2,6.0,66044.0,221
2,5.0,140284.0,222
2,5.0,127198.0,223
2,5.0,97588.0,224
2,5.0,51056.0,225
2,6.0,139049.0,226
2,5.0,46105.0,227
2,5.0,58446.0,228
2,5.0,84294.0,229
2,6.0,140565.0,230
2,5.0,50719.0,231
2,6.0,146145.0,232
2,5.0,92329.0,233
2,5.0,112135.0,234
2,5.0,103328.0,235
2,6.0,112923.0,236
2,5.0,88748.0,237
2,6.0,133615.0,238
2,5.0,138189.0,239
2,5.0,74667.0,240
2,5.0,124494.0,241
2,5.0,53681.0,242
2,5.0,61517.0,243
2,5.0,87494.0,244
2,5.0,117254.0,245
2,5.0,76217.0,246
2,5.0,139043.0,247
2,5.0,91434.0,248
2,5.0,92554.0,249
2,5.0,89098.0,250
2,5.0,137560.0,251
2,5.0,55473.0,252
2,6.0,102634.0,253
2,5.0,53750.0,254
2,4.0,86487.0,255
2,5.0,79734.0,256
2,5.0,54685.0,257
2,6.0,50758.0,258
2,6.0,50854.0,259
2,5.0,125849.0,260
2,5.0,53647.0,261
2,5.0,54284.0,262
2,6.0,139320.0,263
2,5.0,101763.0,264
2,5.0,90532.0,265
2,5.0,126436.0,266
2,5.0,46868.0,267
2,5.0,148123.0,268
2,5.0,141449.0,269
2,5.0,51036.0,270
2,5.0,106250.0,271
2,5.0,109954.0,272
2,6.0,65883.0,273
2,5.0,100010.0,274
2,5.0,104168.0,275
2,6.0,117329.0,276
2,5.0,79876.0,277
2,5.0,99342.0,278
2,5.0,72928.0,279
2,5.0,128222.0,280
2,5.0,97591.0,281
2,5.0,1193.0,282
2,5.0,84001.0,283
2,5.0,140779.0,284
2,6.0,82611.0,285
2,5.0,37745.0,286
2,5.0,59462.0,287
2,6.0,102895.0,288
2,5.0,73678.0,289
2,5.0,75341.0,290
2,6.0,85124.0,291
2,5.0,125036.0,292
2,5.0,145265.0,293
2,6.0,51906.0,294
2,5.0,123844.0,295
2,6.0,58949.0,296
2,5.0,82347.0,297
2,6.0,136746.0,298
2,5.0,61068.0,299
2,5.0,78158.0,300
2,5.0,51061.0,301
2,6.0,84758.0,302
2,6.0,142568.0,303
2,5.0,99750.0,304
2,5.0,104968.0,305
2,6.0,100378.0,306
2,5.0,102875.0,307
2,6.0,90734.0,308
2,6.0,46996.0,309
2,5.0,119556.0,310
2,5.0,50952.0,311
2,5.0,6521.0,312
2,5.0,130452.0,313
2,5.0,122560.0,314
2,5.0,126259.0,315
2,5.0,97568.0,316
2,6.0,102651.0,317
2,4.0,111561.0,318
2,5.0,103791.0,319
2,5.0,65385.0,320
2,5.0,3228.0,321
2,5.0,61068.0,322
2,6.0,71650.0,323
2,6.0,134558.0,324
2,5.0,144570.0,325
2,5.0,78621.0,326
2,6.0,103900.0,327
2,5.0,103921.0,328
2,6.0,100808.0,329
2,5.0,91689.0,330
2,6.0,141190.0,331
2,5.0,129397.0,332
2,4.0,53758.0,333
2,6.0,69821.0,334
2,5.0,140610.0,335
2,5.0,70162.0,336
2,4.0,65919.0,337
2,5.0,60929.0,338
2,6.0,66347.0,339
2,5.0,146773.0,340
2,6.0,83147.0,341
2,5.0,128789.0,342
2,5.0,133726.0,343
2,6.0,50942.0,344
2,6.0,62039.0,345
2,5.0,132548.0,346
2,6.0,114077.0,347
2,5.0,45044.0,348
2,6.0,50575.0,349
2,5.0,50243.0,350
2,6.0,101751.0,351
2,5.0,52097.0,352
2,6.0,65621.0,353
2,6.0,82484.0,354
2,5.0,103549.0,355
2,5.0,102769.0,356
2,5.0,139830.0,357
2,5.0,51080.0,358
2,5.0,90989.0,359
2,5.0,90370.0,360
2,5.0,49771.0,361
2,5.0,90370.0,362
2,5.0,139983.0,363
2,5.0,61486.0,364
2,6.0,100122.0,365
2,5.0,79178.0,366
2,6.0,60435.0,367
2,6.0,55332.0,368
2,5.0,123621.0,369
2,5.0,48472.0,370
2,5.0,140277.0,371
2,5.0,100942.0,372
2,5.0,22460.0,373
2,5.0,102735.0,374
2,5.0,125852.0,375
2,5.0,137733.0,376
2,5.0,83811.0,377
2,5.0,48407.0,378
2,6.0,140025.0,379
2,5.0,107450.0,380
2,5.0,62345.0,381
2,5.0,57092.0,382
2,5.0,75246.0,383
2,5.0,92806.0,384
2,5.0,70064.0,385
2,6.0,140696.0,386
2,3.0,57092.0,387
2,6.0,101464.0,388
2,6.0,140964.0,389
2,5.0,85511.0,390
2,6.0,62607.0,391
2,5.0,59448.0,392
2,6.0,99650.0,393
2,5.0,92412.0,394
2,5.0,53972.0,395
2,5.0,124450.0,396
2,5.0,106473.0,397
2,5.0,105015.0,398
2,6.0,19827.0,399
2,6.0,51051.0,400
2,5.0,111839.0,401
2,5.0,126421.0,402
2,5.0,55832.0,403
2,6.0,88991.0,404
2,6.0,109215.0,405
2,5.0,86907.0,406
2,5.0,25011.0,407
2,5.0,90003.0,408
2,5.0,75585.0,409
2,5.0,133343.0,410
2,6.0,132458.0,411
2,5.0,139538.0,412
2,6.0,55312.0,413
2,6.0,124403.0,414
2,5.0,92818.0,415
2,5.0,50699.0,416
2,4.0,129903.0,417
2,5.0,114270.0,418
2,5.0,60978.0,419
2,6.0,56561.0,420
2,5.0,65439.0,421
2,5.0,75624.0,422
2,5.0,139177.0,423
2,5.0,78667.0,424
2,6.0,133762.0,425
2,5.0,119158.0,426
2,5.0,147449.0,427
2,4.0,7408.0,428
2,6.0,139144.0,429
2,2.5,60047.0,430
2,5.0,132999.0,431
2,5.0,58480.0,432
2,5.0,54836.0,433
2,6.0,85164.0,434
2,5.0,70633.0,435
2,5.0,123754.0,436
2,6.0,52483.0,437
2,5.0,62513.0,438
2,6.0,148450.0,439
2,5.0,142449.0,440
2,5.0,79143.0,441
2,5.0,105221.0,442
2,5.0,125498.0,443
2,6.0,141211.0,444
2,6.0,131163.0,445
2,5.0,79001.0,446
2,6.0,59625.0,447
2,5.0,39323.0,448
2,6.0,134062.0,449
2,6.0,122626.0,450
2,5.0,85401.0,451
2,5.0,128818.0,452
2,5.0,122624.0,453
2,6.0,66581.0,454
2,6.0,137723.0,455
2,6.0,93344.0,456
2,6.0,106132.0,457
2,5.0,100865.0,458
2,5.0,67.0,459
2,5.0,81735.0,460
2,5.0,113345.0,461
2,5.0,96785.0,462
2,5.0,86747.0,463
2,5.0,142822.0,464
2,5.0,97712.0,465
2,6.0,53710.0,466
2,5.0,53599.0,467
2,5.0,80350.0,468
2,5.0,6900.0,469
2,5.0,106038.0,470
2,5.0,102565.0,471
2,5.0,71919.0,472
2,6.0,50711.0,473
2,5.0,115491.0,474
2,5.0,140826.0,475
2,5.0,58953.0,476
2,5.0,95793.0,477
2,5.0,51198.0,478
2,5.0,52136.0,479
2,5.0,92106.0,480
2,6.0,121072.0,481
2,6.0,98029.0,482
2,5.0,84436.0,483
2,5.0,100017.0,484
2,5.0,90888.0,485
2,5.0,141162.0,486
2,6.0,85248.0,487
2,5.0,99920.0,488
2,6.0,90477.0,489
2,5.0,141556.0,490
2,5.0,118514.0,491
2,6.0,117104.0,492
2,5.0,50929.0,493
2,6.0,120817.0,494
2,5.0,50937.0,495
2,5.0,103452.0,496
2,5.0,140041.0,497
2,6.0,78394.0,498
2,5.0,38684.0,499
2,6.0,123963.0,500
2,6.0,82755.0,501
2,5.0,47336.0,502
2,6.0,90648.0,503
2,5.0,54832.0,504
2,6.0,65211.0,505
2,5.0,52562.0,506
2,6.0,114018.0,507
2,5.0,62178.0,508
2,4.0,69430.0,509
2,5.0,69211.0,510
2,5.0,52850.0,511
2,5.0,71831.0,512
2,5.0,68912.0,513
2,6.0,95228.0,514
2,5.0,68096.0,515
2,5.0,64956.0,516
2,5.0,132625.0,517
2,5.0,74985.0,518
2,5.0,55160.0,519
2,6.0,100755.0,520
2,5.0,85980.0,521
2,6.0,51619.0,522
2,5.0,80534.0,523
2,5.0,57686.0,524
2,6.0,85162.0,525
2,5.0,110808.0,526
2,5.0,126556.0,527
2,6.0,135391.0,528
2,6.0,74446.0,529
2,5.0,91169.0,530
2,5.0,100905.0,531
2,5.0,91031.0,532
2,6.0,50965.0,533
2,6.0,99309.0,534
2,5.0,80455.0,535
2,5.0,102147.0,536
2,4.0,19333.0,537
2,5.0,116085.0,538
2,5.0,133432.0,539
2,5.0,103627.0,540
2,5.0,103707.0,541
2,5.0,100516.0,542
2,5.0,24390.0,543
2,5.0,100516.0,544
2,5.0,103763.0,545
2,5.0,76661.0,546
2,5.0,55434.0,547
2,5.0,54747.0,548
2,5.0,48705.0,549
2,5.0,127606.0,550
2,5.0,139880.0,551
2,5.0,8916.0,552
2,5.0,54463.0,553
2,5.0,80993.0,554
2,5.0,100490.0,555
2,6.0,126276.0,556
2,5.0,91324.0,557
2,5.0,90684.0,558
2,6.0,139221.0,559
2,4.0,104417.0,560
2,5.0,123337.0,561
2,5.0,146409.0,562
2,6.0,99400.0,563
2,5.0,56914.0,564
2,6.0,50814.0,565
2,5.0,82686.0,566
2,5.0,125182.0,567
2,5.0,103003.0,568
2,5.0,17796.0,569
2,6.0,100616.0,570
2,5.0,88557.0,571
2,5.0,54733.0,572
2,6.0,113191.0,573
2,5.0,106595.0,574
2,5.0,144099.0,575
2,5.0,139786.0,576
2,5.0,140448.0,577
2,5.0,114460.0,578
2,5.0,134086.0,579
2,6.0,111996.0,580
2,6.0,86503.0,581
2,6.0,8945.0,582
2,5.0,82270.0,583
2,6.0,69607.0,584
2,6.0,56883.0,585
2,5.0,97434.0,586
2,6.0,46728.0,587
2,5.0,100572.0,588
2,5.0,92865.0,589
2,5.0,9592.0,590
2,6.0,49205.0,591
2,6.0,128225.0,592
2,5.0,136275.0,593
2,5.0,83983.0,594
2,5.0,47785.0,595
2,5.0,89197.0,596
2,6.0,138438.0,597
2,5.0,123729.0,598
2,5.0,69774.0,599
2,6.0,75896.0,600
2,6.0,139700.0,601
2,5.0,137565.0,602
2,5.0,140543.0,603
2,6.0,103808.0,604
2,5.0,92006.0,605
2,6.0,102961.0,606
2,6.0,52103.0,607
2,5.0,113020.0,608
2,6.0,20898.0,609
2,5.0,23597.0,610
2,6.0,115225.0,611
2,5.0,52932.0,612
2,4.0,140148.0,613
2,6.0,85384.0,614
2,5.0,140148.0,615
2,5.0,124024.0,616
2,5.0,134148.0,617
2,5.0,68197.0,618
2,6.0,50337.0,619
2,6.0,124335.0,620
2,5.0,108353.0,621
2,5.0,88215.0,622
2,4.0,83134.0,623
2,6.0,52879.0,624
2,5.0,104530.0,625
2,5.0,66019.0,626
2,5.0,99636.0,627
2,5.0,89832.0,628
2,5.0,127176.0,629
2,5.0,49738.0,630
2,6.0,131944.0,631
2,6.0,80732.0,632
2,6.0,81021.0,633
2,5.0,51353.0,634
2,5.0,144038.0,635
2,6.0,48474.0,636
2,6.0,102927.0,637
2,6.0,119357.0,638
2,6.0,80837.0,639
2,5.0,112109.0,640
2,5.0,111781.0,641
2,5.0,70318.0,642
2,6.0,102695.0,643
3,4.0,108210.0,1
3,5.0,135420.0,2
3,5.0,107198.0,3
3,4.0,82329.0,4
3,4.0,114160.0,5
3,5.0,121758.0,6
3,5.0,52315.0,7
3,4.0,111464.0,8
3,5.0,107898.0,9
3,4.0,30752.0,10
3,5.0,101103.0,11
3,5.0,109089.0,12
3,5.0,67.0,13
3,5.0,113583.0,14
3,5.0,70167.0,15
3,5.0,106207.0,16
3,5.0,111013.0,17
3,5.0,77418.0,18
3,2.5,57624.0,19
3,4.0,47355.0,20
3,5.0,123889.0,21
3,5.0,129058.0,22
3,5.0,110808.0,23
3,5.0,89554.0,24
3,5.0,79481.0,25
3,5.0,110486.0,26
3,5.0,79997.0,27
3,5.0,120461.0,28
3,5.0,135529.0,29
3,5.0,112913.0,30
3,5.0,89194.0,31
3,5.0,12269.0,32
3,5.0,109484.0,33
3,5.0,69467.0,34
3,5.0,111087.0,35
3,5.0,122708.0,36
3,4.0,55982.0,37
3,5.0,123292.0,38
3,5.0,136870.0,39
3,5.0,122529.0,40
3,5.0,73781.0,41
3,5.0,139043.0,42
3,5.0,107154.0,43
3,5.0,43441.0,44
3,5.0,110423.0,45
3,5.0,106905.0,46
3,4.0,65942.0,47
3,5.0,88988.0,48
3,5.0,121237.0,49
3,5.0,108474.0,50
3,4.0,104244.0,51
3,5.0,122340.0,52
3,5.0,59036.0,53
3,5.0,65270.0,54
3,5.0,130468.0,55
3,4.0,105742.0,56
3,5.0,89635.0,57
3,5.0,104195.0,58
3,5.0,117688.0,59
3,5.0,78764.0,60
3,5.0,65710.0,61
3,4.0,109939.0,62
3,5.0,78016.0,63
3,5.0,65270.0,64
3,5.0,104550.0,65
3,5.0,95793.0,66
3,5.0,52330.0,67
3,5.0,98084.0,68
3,5.0,120320.0,69
3,4.0,120177.0,70
3,5.0,89388.0,71
3,5.0,114721.0,72
3,5.0,83023.0,73
3,5.0,57047.0,74
3,4.0,106252.0,75
3,5.0,61489.0,76
3,5.0,32106.0,77
3,5.0,104524.0,78
3,6.0,111326.0,79
3,4.0,145239.0,80
3,4.0,116573.0,81
3,5.0,111684.0,82
3,5.0,48820.0,83
3,5.0,90028.0,84
3,5.0,99917.0,85
3,5.0,135163.0,86
3,5.0,72381.0,87
3,5.0,84697.0,88
3,5.0,50297.0,89
3,5.0,144438.0,90
3,4.0,94523.0,91
3,5.0,122051.0,92
3,4.0,131070.0,93
3,4.0,23275.0,94
3,4.0,111999.0,95
3,5.0,91525.0,96
3,5.0,44297.0,97
3,5.0,126403.0,98
3,5.0,62824.0,99
3,5.0,128709.0,100
3,5.0,103527.0,101
3,5.0,48355.0,102
3,5.0,67387.0,103
3,5.0,131720.0,104
3,5.0,90669.0,105
3,5.0,128358.0,106
3,4.0,107289.0,107
3,5.0,88244.0,108
3,4.0,120166.0,109
3,5.0,9361.0,110
3,5.0,122674.0,111
3,5.0,26979.0,112
3,4.0,109524.0,113
3,5.0,137309.0,114
3,5.0,88042.0,115
3,4.0,88000.0,116
3,5.0,144990.0,117
3,4.0,109411.0,118
3,5.0,91560.0,119
3,5.0,97413.0,120
3,5.0,91283.0,121
3,4.0,81196.0,122
3,5.0,14006.0,123
3,5.0,91615.0,124
3,5.0,110900.0,125
3,5.0,95864.0,126
3,5.0,91137.0,127
3,6.0,90095.0,128
3,5.0,145843.0,129
3,5.0,91327.0,130
3,5.0,80871.0,131
3,5.0,122538.0,132
3,5.0,53475.0,133
3,5.0,103319.0,134
3,2.5,102264.0,135
3,5.0,93272.0,136
3,6.0,103294.0,137
3,5.0,103359.0,138
3,4.0,67198.0,139
3,5.0,123337.0,140
3,5.0,131893.0,141
3,5.0,91615.0,142
3,4.0,111009.0,143
3,5.0,90370.0,144
3,5.0,86904.0,145
3,4.0,53598.0,146
3,5.0,79272.0,147
3,5.0,74804.0,148
3,5.0,132825.0,149
3,5.0,14591.0,150
3,4.0,102075.0,151
3,4.0,107424.0,152
3,5.0,111101.0,153
3,5.0,96845.0,154
3,5.0,8673.0,155
3,5.0,58690.0,156
3,5.0,105124.0,157
3,4.0,110176.0,158
3,5.0,72597.0,159
3,5.0,73847.0,160
3,5.0,92214.0,161
3,5.0,101841.0,162
3,5.0,101877.0,163
3,5.0,54242.0,164
3,5.0,143901.0,165
3,5.0,118912.0,166
3,5.0,90219.0,167
3,5.0,78946.0,168
3,5.0,70636.0,169
3,5.0,93755.0,170
3,5.0,107107.0,171
3,5.0,146229.0,172
3,5.0,67196.0,173
3,5.0,136661.0,174
3,4.0,107469.0,175
3,5.0,90042.0,176
3,5.0,141363.0,177
3,5.0,77083.0,178
3,4.0,136072.0,179
3,5.0,108636.0,180
3,4.0,93549.0,181
3,5.0,131727.0,182
3,2.5,97555.0,183
3,5.0,136394.0,184
3,6.0,2290.0,185
3,4.0,122716.0,186
3,4.0,121843.0,187
3,5.0,102105.0,188
3,5.0,105980.0,189
3,5.0,79144.0,190
3,4.0,109444.0,191
3,5.0,85645.0,192
3,5.0,139121.0,193
3,5.0,52283.0,194
3,4.0,138093.0,195
3,5.0,101155.0,196
3,5.0,50617.0,197
3,4.0,130427.0,198
3,5.0,105750.0,199
3,5.0,78262.0,200
3,4.0,55788.0,201
3,5.0,122136.0,202
3,5.0,101124.0,203
3,4.0,107472.0,204
3,5.0,124502.0,205
3,5.0,110273.0,206
3,5.0,82390.0,207
3,5.0,96032.0,208
3,5.0,106260.0,209
3,5.0,78016.0,210
3,4.0,108320.0,211
3,5.0,133587.0,212
3,5.0,74340.0,213
3,5.0,108531.0,214
3,4.0,99696.0,215
3,5.0,61066.0,216
3,5.0,107103.0,217
3,5.0,52029.0,218
3,5.0,102455.0,219
3,5.0,80188.0,220
3,4.0,106694.0,221
3,5.0,108886.0,222
3,5.0,82755.0,223
3,5.0,99627.0,224
3,5.0,53024.0,225
3,5.0,113965.0,226
3,5.0,104652.0,227
3,5.0,93427.0,228
3,5.0,76299.0,229
3,5.0,110951.0,230
3,5.0,111350.0,231
3,4.0,120277.0,232
3,5.0,8782.0,233
3,5.0,146892.0,234
3,5.0,57537.0,235
3,5.0,46964.0,236
3,5.0,106943.0,237
3,5.0,111459.0,238
3,5.0,128800.0,239
3,5.0,76289.0,240
3,5.0,111076.0,241
3,5.0,120377.0,242
3,5.0,97559.0,243
3,5.0,10102.0,244
3,4.0,132624.0,245
3,5.0,107046.0,246
3,5.0,125576.0,247
3,5.0,86858.0,248
3,5.0,139084.0,249
3,4.0,54264.0,250
3,5.0,24390.0,251
3,5.0,108454.0,252
3,5.0,87834.0,253
3,5.0,106483.0,254
3,5.0,103294.0,255
3,4.0,101982.0,256
3,4.0,58388.0,257
3,4.0,109052.0,258
3,5.0,49291.0,259
3,4.0,22734.0,260
3,5.0,107860.0,261
3,5.0,120303.0,262
3,5.0,86289.0,263
3,5.0,60325.0,264
3,5.0,61442.0,265
3,5.0,65955.0,266
3,5.0,148594.0,267
3,6.0,143802.0,268
3,5.0,79539.0,269
3,4.0,125024.0,270
3,4.0,80466.0,271
3,4.0,93080.0,272
3,5.0,106228.0,273
3,5.0,148521.0,274
3,5.0,127398.0,275
3,5.0,104802.0,276
3,4.0,91009.0,277
3,5.0,62569.0,278
3,5.0,98333.0,279
3,5.0,109250.0,280
3,5.0,26199.0,281
3,5.0,102340.0,282
3,5.0,125498.0,283
3,4.0,963.0,284
3,5.0,102357.0,285
3,5.0,45860.0,286
3,4.0,97979.0,287
3,4.0,108593.0,288
3,5.0,76580.0,289
3,5.0,58801.0,290
3,4.0,122549.0,291
3,5.0,55192.0,292
3,5.0,110934.0,293
3,5.0,109503.0,294
3,5.0,109844.0,295
3,5.0,135928.0,296
3,5.0,143944.0,297
3,5.0,121767.0,298
3,5.0,130180.0,299
3,5.0,56326.0,300
3,4.0,133102.0,301
3,4.0,64182.0,302
3,2.5,91371.0,303
3,5.0,106015.0,304
3,4.0,97559.0,305
3,5.0,109096.0,306
3,5.0,107586.0,307
3,4.0,116011.0,308
3,5.0,69823.0,309
3,2.5,88227.0,310
3,5.0,115519.0,311
3,5.0,50334.0,312
3,5.0,43451.0,313
3,4.0,53781.0,314
3,5.0,121749.0,315
3,5.0,91812.0,316
3,5.0,148282.0,317
3,5.0,108023.0,318
3,5.0,105020.0,319
3,4.0,109353.0,320
3,4.0,80993.0,321
3,5.0,148456.0,322
3,5.0,113902.0,323
3,6.0,103568.0,324
3,5.0,89575.0,325
3,5.0,85418.0,326
3,4.0,106956.0,327
3,4.0,71919.0,328
3,4.0,109433.0,329
3,5.0,136603.0,330
3,5.0,55955.0,331
3,5.0,107656.0,332
3,2.5,136400.0,333
3,4.0,50195.0,334
3,5.0,102538.0,335
3,5.0,117224.0,336
3,5.0,105141.0,337
3,5.0,98808.0,338
3,5.0,109367.0,339
3,5.0,100698.0,340
3,4.0,139049.0,341
3,4.0,108103.0,342
3,5.0,92142.0,343
3,4.0,53076.0,344
3,5.0,105032.0,345
3,5.0,44801.0,346
3,5.0,103447.0,347
3,5.0,106969.0,348
3,5.0,134477.0,349
3,5.0,90989.0,350
3,5.0,97903.0,351
4,4.0,71919.0,1
4,2.0,62748.0,2
4,5.0,73073.0,3
4,5.0,132233.0,4
4,2.5,146698.0,5
4,4.0,128507.0,6
4,4.0,47938.0,7
4,4.0,51961.0,8
4,4.0,110822.0,9
5,5.0,64511.0,1
5,5.0,123374.0,2
5,5.0,49585.0,3
5,5.0,92377.0,4
5,5.0,64143.0,5
5,4.0,64385.0,6
5,6.0,64481.0,7
5,5.0,45959.0,8
5,6.0,64300.0,9
5,5.0,46668.0,10
5,6.0,125235.0,11
5,3.0,85810.0,12
5,5.0,68197.0,13
5,3.0,66328.0,14
5,5.0,135280.0,15
5,5.0,114090.0,16
5,5.0,72333.0,17
5,5.0,90021.0,18
5,6.0,147074.0,19
5,6.0,8709.0,20
5,6.0,123196.0,21
5,3.0,90604.0,22
5,4.0,45965.0,23
5,5.0,122473.0,24
5,6.0,126070.0,25
5,6.0,89283.0,26
5,2.0,115010.0,27
5,6.0,83719.0,28
5,6.0,92664.0,29
5,5.0,143977.0,30
5,4.0,89754.0,31
5,6.0,92317.0,32
5,6.0,64186.0,33
5,4.0,103633.0,34
5,6.0,86070.0,35
5,6.0,88063.0,36
5,5.0,57092.0,37
5,6.0,72720.0,38
5,6.0,89082.0,39
5,6.0,4434.0,40
